,OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity
68,102,2016,nonresidential,hotel,residence inn seattle - lake union,800 fairview ave. n,seattle,wa,98109.0,1984200065.0,3,lake union,47.62642,-122.33325,1990,1.0,7,282863,44766,238097,"hotel, parking",hotel,235788.0,parking,51537.0,,,37.0,82.5,85.59999847,184.0,189.1999969,19459304.0,20194606.0,0.0,3218245.0,10980652.0,84786.50781,8478651.0,False,compliant,526.85,1.86
69,103,2016,nonresidential cos,other,key arena,334 1st ave. n,seattle,wa,98109.0,1985200003.0,7,magnolia / queen anne,47.62208,-122.35398,1962,1.0,1,389000,0,389000,other,other,368000.0,,,,,,64.30000305,64.5,151.6000061,152.1000061,23658978.0,23736924.0,6093150.0,4226010.0,14419146.0,6886.799805,688680.0,False,compliant,607.41,1.56
70,104,2016,nonresidential cos,other,bagley wright theatre,151 mercer st.,seattle,wa,98109.0,1985200003.0,7,magnolia / queen anne,47.62208,-122.35398,1962,1.0,1,91213,0,91213,other,other,65000.0,,,,,,125.1999969,125.9000015,261.7000122,265.3999939,8141155.5,8181881.0,4120130.0,1100268.125,3754115.0,0.0,0.0,False,compliant,344.2,3.77
71,106,2016,nonresidential cos,other,armory,305 harrison st.,seattle,wa,98109.0,1985200305.0,7,magnolia / queen anne,47.62208,-122.35398,1938,1.0,5,396085,0,396085,other,other,278500.0,,,,,,75.19999695,76.30000305,138.1000061,140.0,20955026.0,21257836.0,9763690.0,2125534.75,7252325.0,0.0,0.0,False,compliant,804.2,2.03
72,107,2016,nonresidential,large office,city place iv - sedo,333 boren ave. n.,seattle,wa,98109.0,1986200410.0,7,lake union,47.62112,-122.33629,2010,1.0,12,571329,0,571329,"office, other, parking",office,598801.0,parking,310699.0,other,26203.0,91.0,63.40000153,64.19999695,174.1999969,176.3999939,39605888.0,40153432.0,0.0,9439097.0,32206199.0,73996.85156,7399685.0,False,compliant,617.52,1.08
73,110,2016,nonresidential cos,other,exhibition hall,225 mercer st.,seattle,wa,98109.0,1988200440.0,7,magnolia / queen anne,47.62395,-122.35077,1962,1.0,2,52000,0,52000,other,other,52000.0,,,,,,52.40000153,51.59999847,110.4000015,109.5,2726369.0,2682242.75,1202380.0,379058.9063,1293349.0,0.0,0.0,False,compliant,101.83,1.96
74,111,2016,nonresidential cos,other,mercer arena,363 mercer st.,seattle,wa,98109.0,1988200700.0,7,magnolia / queen anne,47.62395,-122.35077,1928,1.0,1,60696,0,60696,other,other,108000.0,,,,,,8.100000381,8.100000381,25.5,25.5,875943.3125,875943.3125,0.0,256724.2969,875943.0,0.0,0.0,False,compliant,6.11,0.1
75,112,2016,nonresidential cos,other,mccaw hall,321 mercer st.,seattle,wa,98109.0,1988200700.0,7,magnolia / queen anne,47.62395,-122.35143,1928,1.0,2,262048,0,262048,other,other,296000.0,,,,,,70.0,70.30000305,171.1999969,175.1999969,20723248.0,20823520.0,5137220.0,3960341.75,13512686.0,0.0,0.0,False,compliant,490.73,1.87
76,113,2016,nonresidential,small- and mid-sized office,kcts9,401 mercer st,seattle,wa,98109.0,1988200705.0,7,magnolia / queen anne,47.62391,-122.34837,1986,0.0,2,66240,2352,63888,"data center, distribution center, office, parking, retail store",office,45900.0,data center,5181.0,distribution center,4551.0,,74.90000153,75.40000153,235.1999969,236.6000061,4166306.25,4192107.75,0.0,1221074.25,4166305.0,0.0,0.0,False,compliant,29.04,0.44
77,114,2016,nonresidential,large office,bill and melinda gates foundation,500 5th ave n,seattle,wa,98109.0,1988201155.0,7,magnolia / queen anne,47.62419,-122.34443,2010,1.0,6,920598,303707,616891,"office, other, parking",office,729584.0,parking,185014.0,other,6000.0,93.0,49.79999924,51.79999924,130.8000031,131.6000061,36667044.0,38105108.0,0.0,8088294.5,27597261.0,90697.79688,9069780.0,False,compliant,674.09,0.73
78,115,2016,nonresidential,small- and mid-sized office,j.g. scripps building,221 1st ave. w,seattle,wa,98033.0,1989200850.0,7,magnolia / queen anne,47.62053,-122.35842,1970,1.0,4,76213,25930,50283,"office, other, parking",office,48546.0,parking,21454.0,other,2406.0,68.0,68.19999695,71.59999847,192.3999939,196.0,3476212.5,3647345.75,0.0,863039.875,2944692.0,5315.200195,531520.0,False,compliant,48.76,0.64
79,116,2016,nonresidential,hotel,mediterranean inn (id#116),425 queen anne ave n.,seattle,wa,98109.0,1989201125.0,7,magnolia / queen anne,47.62291,-122.35708,2002,1.0,6,96910,36934,59976,"hotel, parking",hotel,59976.0,parking,36934.0,,,56.0,86.0,87.90000153,182.1999969,188.3999939,5155568.5,5274523.0,0.0,772863.625,2637011.0,25185.58008,2518558.0,False,compliant,152.14,1.57
80,117,2016,nonresidential,hotel,university inn,4140 roosevelt way ne,seattle,wa,98105.0,1142001871.0,4,northeast,47.65772,-122.31756,1962,2.0,4,50017,0,50017,"hotel, swimming pool",hotel,50017.0,swimming pool,0.0,,,53.0,108.9000015,110.5,203.3000031,205.8000031,5448975.0,5528580.5,0.0,623770.6875,2128306.0,33206.69141,3320669.0,False,compliant,191.2,3.82
81,118,2016,sps-district k-12,k-12 school,pathfinder k-8,1901 sw genesee st.,seattle,wa,98106.0,1324039116.0,1,delridge,47.5636,-122.358,1999,1.0,3,74468,0,74468,k-12 school,k-12 school,75364.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497706.8125,1698176.0,0.0,0.0,False,missing data,11.84,0.16
82,119,2016,nonresidential,k-12 school,st. joseph k-8 school,700 18th ave. e.,seattle,wa,98112.0,1336800825.0,3,east,47.62548,-122.30828,1923,1.0,3,67743,0,67743,k-12 school,k-12 school,67743.0,,,,,34.0,39.09999847,44.79999924,82.30000305,89.30000305,2646879.0,3036464.0,0.0,392082.5938,1337786.0,13090.93066,1309093.0,False,compliant,78.85,1.16
83,120,2016,nonresidential,k-12 school,holy names academy,728 21st ave east,seattle,wa,98112.0,1338800660.0,3,east,47.62644,-122.30429,1908,1.0,6,194104,0,194104,k-12 school,k-12 school,194104.0,,,,,100.0,32.0,37.09999847,54.0,60.09999847,6219841.5,7204080.0,0.0,553309.6875,1887893.0,43319.48828,4331949.0,False,compliant,243.23,1.25
84,121,2016,nonresidential,small- and mid-sized office,2100 building,2100 24th ave s,seattle,wa,98144.0,1498303116.0,3,southeast,47.58408,-122.30125,2003,1.0,3,99433,35752,63681,"office, parking",office,63681.0,parking,35752.0,,,63.0,76.90000153,78.19999695,241.5,245.6000061,4897760.0,4980737.5,0.0,1435451.25,4897760.0,0.0,0.0,False,compliant,34.14,0.34
85,122,2016,sps-district k-12,k-12 school,john muir elementary,3301 s. horton st.,seattle,wa,98144.0,1524049002.0,2,southeast,47.57324,-122.29058,1991,1.0,2,58933,0,58933,k-12 school,k-12 school,60725.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687906.875,2347138.0,0.0,0.0,False,missing data,16.36,0.28
86,125,2016,sps-district k-12,k-12 school,mercer international middle,1600 columbian way s.,seattle,wa,98108.0,1624049214.0,2,greater duwamish,47.56413,-122.31208,1957,1.0,1,130862,0,130862,k-12 school,k-12 school,134446.0,,,,,61.0,48.0,54.29999924,85.59999847,93.5,6456026.0,7300977.5,0.0,663194.5,2262820.0,41932.06641,4193207.0,True,error - correct default data,238.48,1.82
87,127,2016,sps-district k-12,k-12 school,orca k-8 school,5215 46th ave. s.,seattle,wa,98118.0,1704900242.0,2,southeast,47.55478,-122.27596,1989,1.0,3,59955,0,59955,k-12 school,k-12 school,59955.0,,,,,93.0,27.20000076,29.20000076,78.69999695,83.0,1633399.375,1749171.25,0.0,420989.4063,1436416.0,1969.83252,196983.0,True,error - correct default data,20.48,0.34
88,130,2016,sps-district k-12,k-12 school,mcclure middle,1915 1st ave. w.,seattle,wa,98119.0,1794501220.0,7,magnolia / queen anne,47.63683,-122.35896,1964,1.0,2,93218,0,93218,k-12 school,k-12 school,93218.0,,,,,86.0,31.0,34.5,65.90000153,70.80000305,2887392.0,3216155.0,0.0,435743.8125,1486758.0,14006.33984,1400634.0,True,error - correct default data,84.75,0.91
89,131,2016,nonresidential,other,lakeview,1208 ne 64th st,seattle,wa,98115.0,1797500625.0,4,northeast,47.67524,-122.31534,1941,1.0,4,56521,0,56521,other,other,49000.0,,,,,,129.6999969,129.8999939,407.3999939,408.0,6357632.0,6367210.0,0.0,1863315.125,6357631.0,0.0,0.0,False,compliant,44.32,0.78
90,132,2016,nonresidential,other,roosevelt square,6417 roosevelt way ne # 18-28,seattle,wa,98115.0,1797500715.0,4,northeast,47.67559,-122.31769,1929,1.0,2,206934,0,206934,"other, parking",other,119146.0,parking,0.0,,,,35.70000076,36.79999924,72.59999847,72.90000153,4253577.5,4384625.5,0.0,586489.8125,2001103.0,22524.74023,2252474.0,False,compliant,133.58,0.65
91,136,2016,nonresidential,hotel,holiday inn express north seattle shoreline,14115 aurora ave n,seattle,wa,98133.0,1926049012.0,5,northwest,47.73141,-122.3458,2001,1.0,4,51390,0,51390,"hotel, parking",hotel,51390.0,parking,0.0,,,89.0,70.30000305,70.40000153,130.6999969,130.8999939,3611538.0,3616214.0,0.0,409815.0,1398289.0,22132.49023,2213249.0,False,compliant,127.29,2.48
92,137,2016,sps-district k-12,k-12 school,broadview-thomson k-8,13052 greenwood ave. n.,seattle,wa,98133.0,1926049025.0,5,northwest,47.72463,-122.35315,1963,1.0,2,131013,0,131013,k-12 school,k-12 school,131909.0,,,,,88.0,29.5,32.5,59.09999847,62.90000153,3894584.5,4290831.5,0.0,520365.6875,1775488.0,21190.9668,2119097.0,True,error - correct default data,124.92,0.95
93,138,2016,sps-district k-12,k-12 school,ingraham high,1819 n. 135th st.,seattle,wa,98133.0,1926049321.0,5,northwest,47.7257,-122.33684,1959,1.0,1,245587,0,245587,k-12 school,k-12 school,245587.0,,,,,92.0,47.90000153,52.40000153,83.69999695,89.09999847,11765682.0,12870916.0,0.0,1150648.125,3926011.0,78396.69531,7839670.0,False,compliant,443.73,1.81
94,139,2016,nonresidential,hotel,7066-seattle-northgate,13300 stone avenue n,seattle,wa,98133.0,1926049434.0,5,northwest,47.72551,-122.3423,2002,1.0,3,69138,0,69138,hotel,hotel,70609.0,,,,,78.0,45.90000153,47.09999847,101.5999985,104.6999969,3242458.0,3323400.5,0.0,528396.6875,1802889.0,14395.68164,1439568.0,False,compliant,89.02,1.29
95,140,2016,sps-district k-12,k-12 school,b.f. day elementary,3921 linden ave. n.,seattle,wa,98103.0,1931301145.0,6,lake union,47.65464,-122.34912,1991,1.0,3,66588,0,66588,k-12 school,k-12 school,66588.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616730.8125,2104286.0,0.0,0.0,False,missing data,14.67,0.22
96,144,2016,nonresidential,hotel,alexis hotel,1007 first ave.,seattle,wa,98104.0,1974600035.0,7,downtown,47.6048,-122.3368,1904,1.0,5,190980,0,190980,"hotel, parking",hotel,190980.0,parking,19051.0,,,98.0,34.09999847,34.09999847,84.0,84.0,6505995.0,6505995.0,0.0,1290419.25,4402910.0,21030.83984,2103084.0,False,compliant,142.39,0.75
97,145,2016,nonresidential cos,other,benaroya hall,200 university street,seattle,wa,98111.0,1974700025.0,7,downtown,47.60804,-122.3367,1998,1.0,6,284100,0,284100,other - entertainment/public assembly,other - entertainment/public assembly,189750.0,,,,,,77.19999695,78.40000153,192.5,192.0,14641502.0,14881950.0,4311136.0,2873101.25,9803021.0,5273.430176,527343.0,False,compliant,429.12,1.51
98,147,2016,nonresidential,hospital,swedish ballard,5300 tallman ave nw,seattle,wa,98107.0,2767703875.0,6,ballard,47.66737,-122.37956,1954,4.0,5,285333,0,285333,"hospital (general medical & surgical), parking",hospital (general medical & surgical),302661.0,parking,148865.0,,,14.0,225.0,157.3000031,479.5,251.8000031,68090728.0,47602720.0,0.0,10327434.0,35237205.0,328535.125,32853512.0,False,compliant,1990.5,6.98
99,148,2016,sps-district k-12,k-12 school,west woodland elementary,5601 4th ave. n.w.,seattle,wa,98107.0,2768000375.0,6,ballard,47.6706,-122.36225,1991,1.0,2,55513,0,55513,k-12 school,k-12 school,59097.0,,,,,93.0,25.60000038,27.10000038,80.40000153,85.0,1513570.75,1598852.625,0.0,443602.1875,1513571.0,0.0,0.0,True,error - correct default data,10.55,0.19
100,163,2016,nonresidential cos,other,fire station 10/fac/eoc,105 5th ave s,seattle,wa,98104.0,5247801465.0,2,downtown,47.60112,-122.32785,2006,1.0,4,61156,0,61156,"office, other",other,42755.0,office,29219.0,,,,130.1000061,132.6999969,338.2999878,337.1000061,9363374.0,9550716.0,0.0,2036128.25,6947270.0,24161.04102,2416104.0,False,compliant,176.75,2.89
101,167,2016,nonresidential,other,wing luke museum,719 south king street,seattle,wa,98104.0,5247802715.0,2,downtown,47.59809,-122.32283,1910,1.0,4,72820,13820,59000,museum,museum,58000.0,,,,,,34.70000076,36.09999847,83.69999695,85.19999695,2010454.625,2095175.25,0.0,384428.3125,1311669.0,6987.850098,698785.0,False,compliant,46.26,0.64
102,168,2016,nonresidential,hotel,hampton inn seattle center,700 5th ave n.,seattle,wa,98109.0,5458300285.0,7,magnolia / queen anne,47.62614,-122.3467,1996,1.0,4,162222,14200,148022,"hotel, parking",hotel,113702.0,parking,32692.0,,,76.0,69.90000153,70.5,150.5,151.1999969,7946961.0,8016521.0,0.0,1230205.625,4197462.0,37494.98828,3749499.0,False,compliant,228.4,1.41
103,169,2016,sps-district k-12,k-12 school,franklin high,3013 s. mt. baker blvd.,seattle,wa,98144.0,5700000455.0,2,southeast,47.57589,-122.29365,1990,1.0,4,289588,0,289588,k-12 school,k-12 school,289588.0,,,,,90.0,30.5,33.0,78.5,82.30000305,8819852.0,9542598.0,0.0,1890317.75,6449764.0,23700.86328,2370086.0,True,error - correct default data,170.84,0.59
104,170,2016,nonresidential,university,sccc fine arts building,801 e pine st,seattle,wa,98122.0,6003000470.0,3,east,47.61495,-122.32177,1915,1.0,3,63330,0,63330,college/university,college/university,64820.0,,,,,,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,560100.6875,1911064.0,11486.94043,1148694.0,False,compliant,74.33,1.17
105,172,2016,campus,university,sscc main campus,6000 16th ave sw,seattle,wa,98106.0,6171900005.0,1,delridge,47.547,-122.35307,1970,27.0,2,441071,0,441071,college/university,college/university,483000.0,,,,,,79.30000305,85.19999695,192.8000031,202.6000061,38301744.0,41151732.0,0.0,7419277.5,25314575.0,129871.6641,12987166.0,False,compliant,866.23,1.96
106,173,2016,nonresidential,small- and mid-sized office,seattle children's hospital 70th/sand point way administrative offices,6901sand point way ne,seattle,wa,98115.0,6418100005.0,4,northeast,47.67828,-122.26456,2002,1.0,2,96300,0,96300,"data center, office",office,92300.0,data center,4944.0,,,,167.8000031,167.3999939,476.5,471.1000061,16319835.0,16274449.0,0.0,4095456.0,13973696.0,23461.37109,2346137.0,False,compliant,222.02,2.31
107,174,2016,nonresidential cos,other,csc vehicle maintenance (e),805 s charles st,seattle,wa,98134.0,6834700175.0,2,greater duwamish,47.59545,-122.32146,1950,1.0,1,67356,0,67356,"repair services (vehicle, shoe, locksmith, etc)","repair services (vehicle, shoe, locksmith, etc)",68359.0,,,,,,109.4000015,118.3000031,242.6999969,252.1000061,7475577.5,8086930.5,0.0,1225674.375,4182001.0,32935.76172,3293576.0,False,compliant,204.08,3.03
108,175,2016,sps-district k-12,k-12 school,garfield high,400 23rd ave.,seattle,wa,98122.0,6840701230.0,3,central,47.60598,-122.30156,2008,1.0,3,254523,0,254523,k-12 school,k-12 school,254523.0,,,,,60.0,53.29999924,58.20000076,120.3000031,126.3000031,13567774.0,14810159.0,0.0,2296326.25,7835065.0,57327.08203,5732708.0,True,error - correct default data,359.09,1.41
109,176,2016,sps-district k-12,k-12 school,emerson elementary,9709 60th ave. s.,seattle,wa,98118.0,7129302300.0,2,southeast,47.51482,-122.25864,2001,1.0,3,78804,0,78804,k-12 school,k-12 school,78804.0,,,,,92.0,31.70000076,34.0,76.90000153,79.30000305,2499140.0,2677620.75,0.0,482184.6875,1645214.0,8539.256836,853926.0,True,error - correct default data,56.82,0.72
110,177,2016,sps-district k-12,k-12 school,madrona k-8,1121 33rd ave.,seattle,wa,98122.0,7152200350.0,3,central,47.61224,-122.29087,2002,1.0,3,66994,0,66994,k-12 school,k-12 school,66994.0,,,,,79.0,35.40000153,38.5,94.09999847,99.59999847,2371304.5,2579774.5,0.0,534831.5,1824845.0,5464.591797,546459.0,True,error - correct default data,41.74,0.62
111,178,2016,sps-district k-12,k-12 school,van asselt elementary,8311 beacon ave s,seattle,wa,98118.0,7243500230.0,2,greater duwamish,47.52915,-122.28904,2000,1.0,3,98357,0,98357,k-12 school,k-12 school,98357.0,,,,,88.0,35.09999847,38.5,77.80000305,81.30000305,3456131.5,3783580.25,0.0,564791.125,1927067.0,15290.64063,1529064.0,True,error - correct default data,94.64,0.96
112,179,2016,nonresidential,small- and mid-sized office,seattle's union gospel mission - admin,3800 s othello st,seattle,wa,98118.0,7378600265.0,2,greater duwamish,47.53827,-122.28406,1958,1.0,1,54765,0,54765,"office, other",office,25765.0,other,25000.0,,,,83.80000305,88.69999695,234.8999939,243.5,4253369.5,4503671.5,0.0,1046112.813,3569337.0,6840.320313,684032.0,False,compliant,61.21,1.12
113,180,2016,nonresidential,other,hope place,3802 s othello st,seattle,wa,98118.0,7378600265.0,2,greater duwamish,47.53722,-122.284,2009,1.0,5,89821,0,89821,"food service, office, other - lodging/residential",other - lodging/residential,46483.0,office,37938.0,food service,4579.0,,21.89999962,25.0,24.60000038,27.89999962,1950092.5,2220796.5,0.0,19771.90039,67462.0,18826.30859,1882631.0,False,compliant,100.46,1.12
114,182,2016,nonresidential,university,otto miller hall,3469 3rd ave. w,seattle,wa,98119.0,7443000070.0,7,magnolia / queen anne,47.65147,-122.36122,1980,1.0,2,52611,0,52611,college/university,college/university,52611.0,,,,,,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,726633.375,2479273.0,16375.97852,1637598.0,False,compliant,104.26,1.98
115,183,2016,nonresidential,residence hall,emerson hall,500 w. emerson,seattle,wa,98119.0,7443000375.0,7,magnolia / queen anne,47.65068,-122.36331,2001,1.0,4,139600,37500,102100,residence hall/dormitory,residence hall/dormitory,135520.0,,,,,89.0,32.79999924,35.40000153,70.19999695,74.69999695,4448582.5,4800620.5,0.0,678868.1875,2316298.0,21322.83984,2132284.0,False,compliant,129.39,0.93
116,185,2016,sps-district k-12,k-12 school,nathan hale high,17050 30th ave. n.e.,seattle,wa,98125.0,2826049152.0,5,north,47.70763,-122.29453,2011,1.0,2,236758,0,236758,"k-12 school, parking",k-12 school,238550.0,parking,0.0,,,96.0,35.0,38.90000153,78.69999695,84.40000153,8355988.5,9287467.0,0.0,1403853.5,4789948.0,35660.39453,3566039.0,False,compliant,222.78,0.94
117,187,2016,nonresidential,other,youth services center,1211 e alder street,seattle,wa,98122.0,2908700085.0,3,central,47.60462,-122.31549,1971,3.0,6,250981,0,250981,"courthouse, other",other,137565.0,courthouse,78357.0,,,,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,2390094.5,8155002.0,5801.719727,580172.0,False,compliant,422.39,1.68
118,189,2016,sps-district k-12,k-12 school,greenwood elementary,144 n.w. 80th st.,seattle,wa,98117.0,2919200635.0,6,northwest,47.68725,-122.35996,2002,1.0,3,62526,0,62526,k-12 school,k-12 school,62526.0,,,,,96.0,31.79999924,35.09999847,70.59999847,75.30000305,1986094.875,2192411.0,0.0,326608.6875,1114389.0,8717.058594,871706.0,True,error - correct default data,54.07,0.86
119,338,2016,nonresidential,other,jack r. mcdonald building,1900 9th ave.,seattle,wa,98101.0,660001215.0,7,downtown,47.61598,-122.33448,2004,1.0,11,299070,68432,230638,other,other,250000.0,,,,,,261.2999878,264.0,530.7000122,532.2999878,65336980.0,66000296.0,0.0,8983483.0,30651644.0,346853.3125,34685331.0,False,compliant,2055.82,6.87
120,190,2016,nonresidential,small- and mid-sized office,emerald services,7343 e marginal way s,seattle,wa,98108.0,2924049043.0,2,greater duwamish,47.536,-122.31768,2007,1.0,3,64015,0,64015,"non-refrigerated warehouse, office, other - services",office,30000.0,non-refrigerated warehouse,15000.0,other - services,9015.0,21.0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,778834.0,2657382.0,5846.959961,584696.0,False,compliant,49.58,0.77
121,194,2016,nonresidential,retail store,northgate mall,401 northgate way,seattle,wa,98125.0,2926049025.0,5,north,47.70759,-122.3255,1951,1.0,1,530039,0,530039,"restaurant, retail store",retail store,505103.0,restaurant,24936.0,,,98.0,52.29999924,54.29999924,118.9000015,121.0,27717034.0,28763498.0,0.0,4755137.5,16224529.0,114925.0313,11492503.0,False,compliant,723.47,1.36
122,195,2016,nonresidential,other,seattle-northgate,10631 8th ave ne,seattle,wa,98125.0,2926049409.0,5,north,47.7066,-122.321,1964,1.0,3,54224,0,54224,other/specialty hospital,other/specialty hospital,47012.0,,,,,,154.5,163.1000061,311.0,321.0,7265178.0,7668810.0,0.0,980312.8125,3344827.0,39203.50391,3920350.0,False,compliant,231.53,4.27
